# date_created : 2023-03-21
# location : Sidling spring
# wavelength_unit : nm
# emission_unit : ph s-1 m-2 um-1 arcsec-2
# action : transmission
# Details : http://www.gemini.edu/sciops/ObsProcess/obsConstraints/atm-models/trans_30_10.dat
#
wavelength transmission emission
1306.0 0.982626 0.1
1306.5 0.961445 0.1
1307.0 0.960899 0.1
1307.5 0.974298 0.1
1308.0 0.967194 0.1
1308.5 0.975655 0.1
1309.0 0.981421 0.1
1309.5 0.955877 0.1
1310.0 0.941234 0.1
1310.5 0.94841 0.1
1311.0 0.971694 0.1
1311.5 0.98802 0.1
1312.0 0.974471 0.1
1312.5 0.959905 0.1
1313.0 0.949271 0.1
1313.5 0.924982 0.1
1314.0 0.93072 0.1
1314.5 0.950727 0.1
1315.0 0.953239 0.1
1315.5 0.955262 0.1
1316.0 0.969497 0.1
1316.5 0.966207 0.1
1317.0 0.947109 0.1
1317.5 0.966528 0.1
1318.0 0.963793 0.1
1318.5 0.938209 0.1
1319.0 0.936239 0.1
1319.5 0.933048 0.1
1320.0 0.906022 0.1
1320.5 0.917669 0.1
1321.0 0.942001 0.1
1321.5 0.935802 0.1
1322.0 0.947142 0.1
1322.5 0.936449 0.1
1323.0 0.91291 0.1
1323.5 0.925838 0.1
1324.0 0.931362 0.1
1324.5 0.948152 0.1
1325.0 0.958899 0.1
1325.5 0.939779 0.1
1326.0 0.949633 0.1
1326.5 0.950142 0.1
1327.0 0.927565 0.1
1327.5 0.925407 0.1
1328.0 0.902933 0.1
1328.5 0.860525 0.1
1329.0 0.860352 0.1
1329.5 0.899508 0.1
1330.0 0.910738 0.1
1330.5 0.890063 0.1
1331.0 0.841053 0.1
1331.5 0.807372 0.1
1332.0 0.804376 0.1
1332.5 0.821738 0.1
1333.0 0.870898 0.1
1333.5 0.847962 0.1
1334.0 0.834253 0.1
1334.5 0.886711 0.1
1335.0 0.904685 0.1


