# author : Auto-compiled from source
# source : LIST_MICADO_mirrors_static.dat
# description : SurfaceList collapsed into single TERCurve
# date_created : 2020-08-25
# date_modified : 2020-08-25
# area : 0.19634954084936207
# area_unit : m2
# wavelength_unit : um
# emission_unit : photlam
          wavelength         transmission                 emission  
  0.8730000000000001   0.7048043980956926    4.341184649647595e-21  
  0.8740000000000001   0.7048043980956933   4.6303871605509156e-21  
  0.8750000000000001   0.7048043980956941   4.9381020355395135e-21  
  0.8760000000000001   0.7048043980956934    5.265465252296476e-21  
  0.8770000000000001   0.7048043980956933    5.613679432294879e-21  
  0.8780000000000001    0.704804398095694    5.984017567121421e-21  
  0.8790000000000001   0.7048043980956933    6.377826942654972e-21  
  0.8800000000000001   0.7048043980956933    6.796533271033612e-21  
  0.8810000000000001   0.7048043980956934    7.241645040809824e-21  
  0.8820000000000001   0.7048043980956934    7.714758096187136e-21  
  0.8830000000000001   0.7048043980956934    8.217560456738443e-21  
  0.8840000000000001    0.704804398095694    8.751837389545463e-21  
  0.8850000000000001   0.7048043980956926    9.319476746248989e-21  
  0.8860000000000001   0.7048043980956926    9.922474578085145e-21  
  0.8870000000000001   0.7048043980956934    1.056294104258982e-20  
  0.8880000000000001   0.7048043980956935   1.1243106616282992e-20  
  0.8890000000000001   0.7048043980956935    1.196532862830645e-20  
  0.8900000000000001    0.704804398095694   1.2732098130676368e-20  
  0.8910000000000001   0.7048043980956934   1.3546047121531573e-20  
  0.8920000000000001   0.7048043980956941   1.4409956138505178e-20  
  0.8930000000000001   0.7048043980956934   1.5326762240125884e-20  
  0.8940000000000001   0.7048043980956925   1.6299567393977283e-20  
  0.8950000000000001   0.7048043980956935   1.7331647291178374e-20  
  0.8960000000000001   0.7048043980956933   1.8426460607647005e-20  
  0.8970000000000001   0.7048043980956934    1.958765873351623e-20  
  0.8980000000000001   0.7048043980956934    2.081909599304428e-20  
  0.8990000000000001   0.7048043980956934   2.2124840378350757e-20  
  0.9000000000000001   0.7048043980956925   2.3509184821357808e-20  
  0.9010000000000001   0.7048043980956934     2.49766590294007e-20  
  0.9020000000000001   0.7048043980956933   2.6532041911098238e-20  
  0.9030000000000001   0.7048043980956934    2.818037462025269e-20  
  0.9040000000000001   0.7048043980956933   2.9926974246779744e-20  
  0.9050000000000001   0.7048043980956942    3.177744818493204e-20  
  0.9060000000000001   0.7048043980956934    3.373770921041926e-20  
  0.9070000000000001   0.7048043980956934    3.581399129940704e-20  
  0.9080000000000001   0.7048043980956934    3.801286622381054e-20  
  0.9090000000000001   0.7048043980956927    4.034126095880073e-20  
  0.9100000000000001   0.7048043980956933    4.280647593999871e-20  
  0.9110000000000001   0.7048043980956942   4.5416204209448613e-20  
  0.9120000000000001   0.7048043980956926    4.817855149115131e-20  
  0.9130000000000001   0.7048043980956926   5.1102057238689464e-20  
  0.9140000000000001   0.7048043980956934   5.4195716699297175e-20  
  0.9150000000000001   0.7048043980956927     5.74690040406323e-20  
  0.9160000000000001   0.7048043980956933     6.09318965884642e-20  
