# author : Auto-compiled from source
# source : LIST_mirrors_morfeo_mms.tbl
# description : SurfaceList collapsed into single TERCurve
# date_created : 2020-08-25
# date_modified : 2020-08-25
# area : 0.9503317777109126
# area_unit : m2
# wavelength_unit : um
# emission_unit : photlam
          wavelength         transmission                 emission  
  0.9780000000000002   0.8359538968813331    3.066718171023491e-18  
  0.9790000000000002   0.8359872952930943   3.2262493234855034e-18  
  0.9800000000000002    0.836020694372017   3.3937120055502572e-18  
  0.9810000000000002   0.8360540941181017    3.569481923198267e-18  
  0.9820000000000002   0.8360874945313461    3.753951676098558e-18  
  0.9830000000000002   0.8361208956117524    3.947531475547955e-18  
  0.9840000000000002    0.836154297359319      4.1506498910936e-18  
  0.9850000000000002   0.8361876997740463   4.3637546269096834e-18  
  0.9860000000000002   0.8362211028559355    4.587313329035192e-18  
  0.9870000000000002    0.836254506604986    4.821814424618432e-18  
  0.9880000000000002   0.8362879110211958    5.067767994352786e-18  
  0.9890000000000002   0.8363213161045682   5.3257066793296896e-18  
  0.9900000000000002      0.8363547218551    5.596186623574912e-18  
  0.9910000000000002   0.8363881282727942     5.87978845358047e-18  
  0.9920000000000002   0.8364215353576482    6.177118296185137e-18  
  0.9930000000000002   0.8364549431096636   6.4888088362060076e-18  
  0.9940000000000002   0.8364883515288399    6.815520415267619e-18  
  0.9950000000000002    0.836521760615177     7.15794217332882e-18  
  0.9960000000000002   0.8365551703686755    7.516793234449514e-18  
  0.9970000000000002   0.8365885807893361     7.89282393840275e-18  
  0.9980000000000002   0.8366219918771558    8.286817119778916e-18  
  0.9990000000000002   0.8366554036321371    8.699589436293805e-18  
  1.0000000000000002   0.8366888160542802    9.131992748062721e-18  
  1.0010000000000003   0.8367181964939557    9.585199196556137e-18  
  1.0020000000000002   0.8367475774494723     1.00598799839008e-17  
  1.0030000000000001   0.8367769589208286   1.0557003403597403e-17  
  1.0040000000000002   0.8368063409080235   1.1077579137166313e-17  
  1.0050000000000003   0.8368357234110597   1.1622659923350168e-17  
  1.0060000000000002   0.8368651064299372   1.2193343290477309e-17  
  1.0070000000000001    0.836894489964652   1.2790773354211058e-17  
  1.0080000000000002   0.8369238740152078   1.3416142682987272e-17  
  1.0090000000000003   0.8369532585816054   1.4070694233512738e-17  
  1.0100000000000002   0.8369826436638402   1.4755723358771174e-17  
  1.0110000000000001   0.8370120292619166    1.547257989107362e-17  
  1.0120000000000002   0.8370414153758335   1.6222670302756836e-17  
  1.0130000000000003   0.8370708020055879    1.700745994722761e-17  
  1.0140000000000002   0.8371001891511852   1.7828475383133963e-17  
  1.0150000000000001   0.8371295768126215   1.8687306784533505e-17  
  1.0160000000000002   0.8371589649898963   1.9585610440016228e-17  
  1.0170000000000003   0.8371883536830118   2.0525111343841947e-17  
  1.0180000000000002   0.8372177428919689   2.1507605882238365e-17  
  1.0190000000000001   0.8372471326167631   2.2534964618116718e-17  
  1.0200000000000002      0.8372765228574   2.3609135177554075e-17  
  1.0210000000000004   0.8373059136138762    2.473214524150107e-17  
  1.0220000000000002   0.8373353048861906   2.5906105646283464e-17  
  1.0230000000000001   0.8373646966743464    2.713321359657956e-17  
  1.0240000000000002   0.8373940889783432     2.84157559946555e-17  
  1.0250000000000004   0.8374234817981782   2.9756112889779655e-17  
  1.0260000000000002    0.837452875133854    3.115676105184325e-17  
  1.0270000000000001   0.8374822689853703    3.262027767334282e-17  
  1.0280000000000002   0.8375116633527253   3.4149344204007396e-17  
  1.0290000000000004   0.8375410582359208    3.574675032249357e-17  
  1.0300000000000002   0.8375704536349574   3.7415398049679785e-17  
  1.0310000000000001   0.8375998495498315    3.915830600828374e-17  
  1.0320000000000003   0.8376292459805477   4.0978613833590523e-17  
  1.0330000000000004   0.8376586429271026   4.2879586740312416e-17  
  1.0340000000000003   0.8376880403894978    4.486462025068121e-17  
  1.0350000000000001   0.8377174383677337   4.6937245089075907e-17  
  1.0360000000000003   0.8377468368618088   4.9101132248613435e-17  
  1.0370000000000004   0.8377762358717251    5.136009823533253e-17  
  1.0380000000000003   0.8378056353974804    5.371811049571072e-17  
  1.0390000000000001   0.8378350354390756    5.617929303351114e-17  
  1.0400000000000003   0.8378644359965106    5.874793222202941e-17  
  1.0410000000000004   0.8378938370697863    6.142848281809521e-17  
  1.0420000000000003   0.8379232386589023    6.422557418428853e-17  
  1.0430000000000001   0.8379526407638569    6.714401672607972e-17  
  1.0440000000000003    0.837982043384653    7.018880855075139e-17  
  1.0450000000000004    0.838011446521287    7.336514235521899e-17  
  1.0460000000000003   0.8380408501737621    7.667841255000476e-17  
  1.0470000000000002   0.8380702543420776    8.013422262690542e-17  
  1.0480000000000003   0.8380996590262323    8.373839277805031e-17  
  1.0490000000000004   0.8381290642262287    8.749696777431883e-17  
  1.0500000000000003   0.8381584699420628    9.141622511126668e-17  
  1.0510000000000002   0.8381878761737379    9.550268343103676e-17  
  1.0520000000000003   0.8382172829212542    9.976311122881973e-17  
  1.0530000000000004   0.8382466901846094    1.042045358528585e-16  
  1.0540000000000003   0.8382760979638038   1.0883425280710813e-16  
  1.0550000000000002   0.8383055062588394    1.136598353659961e-16  
  1.0560000000000003   0.8383349150697141   1.1868914451094895e-16  
  1.0570000000000004   0.8383643243964286   1.2393033919869946e-16  
  1.0580000000000003   0.8383937342389841   1.2939188697156365e-16  
  1.0590000000000002   0.8384156034306652    1.350901448539268e-16  
  1.0600000000000003   0.8384374729075682   1.4102732908218852e-16  
  1.0610000000000004   0.8384593426696929   1.4721294233145646e-16  
  1.0620000000000003   0.8384812127170369   1.5365684418004557e-16  
  1.0630000000000002   0.8385030830496034   1.6036926369954023e-16  
  1.0640000000000003   0.8385249536673917   1.6736081245917536e-16  
  1.0650000000000004   0.8385468245704004   1.7464249795720172e-16  
  1.0660000000000003   0.8385686957586302    1.822257374921374e-16  
  1.0670000000000002    0.838590567232082    1.901223724872968e-16  
  1.0680000000000003   0.8386124389907533   1.9834468328222223e-16  
  1.0690000000000004   0.8386343110346473   2.0690540440514707e-16  
  1.0700000000000003   0.8386561833637627   2.1581774034089035e-16  
  1.0710000000000002   0.8386780559780979   2.2509538180912873e-16  
  1.0720000000000003   0.8386999288776544    2.347525225681813e-16  
  1.0730000000000004   0.8387218020624335   2.4480387676009915e-16  
  1.0740000000000003   0.8387436755324323   2.5526469681310826e-16  
  1.0750000000000002   0.8387655492876537    2.661507919179569e-16  
  1.0760000000000003   0.8387874233280959   2.7747854709518985e-16  
  1.0770000000000004   0.8388092976537578   2.8926494287073454e-16  
  1.0780000000000003    0.838831172264643   3.0152757557778986e-16  
  1.0790000000000002   0.8388530471607485    3.142846783033901e-16  
  1.0800000000000003   0.8388749223420745   3.2755514249853797e-16  
  1.0810000000000004   0.8388967978086228   3.4135854027128764e-16  
  1.0820000000000003    0.838918673560392   3.5571514738276884e-16  
  1.0830000000000002   0.8389405495973814   3.7064596696649663e-16  
  1.0840000000000003   0.8389624259195928   3.8617275399205597e-16  
  1.0850000000000004   0.8389843025270252   4.0231804049461693e-16  
  1.0860000000000003    0.839006179419678    4.191051615924772e-16  
  1.0870000000000002   0.8390280565975535   4.3655828231524533e-16  
  1.0880000000000003   0.8390499340606496    4.547024252660588e-16  
  1.0890000000000004   0.8390718118089664    4.735634991415549e-16  
  1.0900000000000003    0.839093689842505    4.931683281343748e-16  
  1.0910000000000002   0.8391155681612648    5.135446822431217e-16  
  1.0920000000000003   0.8391374467652456    5.347213085157126e-16  
  1.0930000000000004   0.8391593256544482    5.567279632525813e-16  
  1.0940000000000003   0.8391812048288715    5.795954451968926e-16  
  1.0950000000000002   0.8392030842885144    6.033556297395921e-16  
  1.0960000000000003   0.8392249640333808    6.280415041680227e-16  
  1.0970000000000004   0.8392468440634675    6.536872039871155e-16  
  1.0980000000000003   0.8392687243787746    6.803280503435946e-16  
  1.0990000000000002   0.8392906049793049    7.080005885837011e-16  
  1.1000000000000003   0.8393124858650539    7.367426279762617e-16  
  1.1010000000000004   0.8393343670360254    7.665932826332852e-16  
  1.1020000000000003   0.8393562484922182    7.975930136616235e-16  
  1.1030000000000002   0.8393781302336318    8.297836725794098e-16  
  1.1040000000000003   0.8394000122602668     8.63208546032502e-16  
  1.1050000000000004   0.8394218945721235    8.979124018464877e-16  
  1.1060000000000003   0.8394437771692013    9.339415364510748e-16  
  1.1070000000000002   0.8394656600514986    9.713438237144514e-16  
  1.1080000000000003   0.8394875432190197   1.0101687652261495e-15  
  1.1090000000000004   0.8395094266717601   1.0504675420677168e-15  
  1.1100000000000003   0.8395313104097226   1.0922930681121487e-15  
  1.1110000000000002   0.8395531944329057    1.135700044892913e-15  
  1.1120000000000003   0.8395750787413095   1.1807450180856078e-15  
  1.1130000000000004   0.8395969633349353   1.2274864356453679e-15  
  1.1140000000000003   0.8396188482137816    1.275984707644926e-15  
  1.1150000000000002   0.8396407333778501   1.3263022678587665e-15  
  1.1160000000000003   0.8396626188271401   1.3785036371403837e-15  
  1.1170000000000004   0.8396845045616497   1.4326554886402593e-15  
  1.1180000000000003   0.8397063905813813    1.488826714913997e-15  
  1.1190000000000002   0.8397282768863341   1.5470884969707745e-15  
  1.1200000000000003   0.8397501634765087    1.607514375313298e-15  
  1.1210000000000004   0.8397720503519038   1.6701803230223738e-15  
  1.1220000000000003   0.8397939375125203   1.7351648209400334e-15  
  1.1230000000000002   0.8398158249583569   1.8025489350060694e-15  
  1.1240000000000003   0.8398377126894159    1.872416395805096e-15  
  1.1250000000000004    0.839859600705696   1.9448536803817205e-15  
  1.1260000000000003   0.8398814890071955   2.0199500963831643e-15  
  1.1270000000000002   0.8399033775939189   2.0977978685902715e-15  
  1.1280000000000003   0.8399252664658621   2.1784922278986773e-15  
  1.1290000000000004   0.8399471556230262   2.2621315028137293e-15  
  1.1300000000000003   0.8399690450654124   2.3488172135249747e-15  
  1.1310000000000002   0.8399909347930192    2.438654168625556e-15  
  1.1320000000000003    0.840012824805847    2.531750564545787e-15  
  1.1330000000000005   0.8400347151038975   2.6282180877700424e-15  
  1.1340000000000003   0.8400566056871679    2.728172019908402e-15  
  1.1350000000000002   0.8400784965556584    2.831731345696208e-15  
  1.1360000000000003   0.8401003877093726   2.9390188639963046e-15  
  1.1370000000000005   0.8401274914377115    3.050041648753951e-15  
  1.1380000000000003   0.8401545956032587    3.165041048469397e-15  
  1.1390000000000002   0.8401817002060182    3.284151511584826e-15  
  1.1400000000000003   0.8402088052459855   3.4075117540473752e-15  
  1.1410000000000005   0.8402359107231628   3.5352648856180048e-15  
  1.1420000000000003   0.8402630166375507    3.667558539637152e-15  
  1.1430000000000002   0.8402901229891492    3.804545006332386e-15  
  1.1440000000000003   0.8403172297779553   3.9463813697576885e-15  
  1.1450000000000005   0.8403443370039732    4.093229648453186e-15  
  1.1460000000000004   0.8403714446672004   4.2452569399193915e-15  
  1.1470000000000002   0.8403985527676362    4.402635568999234e-15  
  1.1480000000000004   0.8404256613052838    4.565543240264643e-15  
  1.1490000000000005   0.8404527702801402   4.7341631945067164e-15  
